"beta0","beta1","beta2","beta3","tau","tau2","TIME_PERIOD"
0.82031425567274,-0.394758829669708,-5.1242065842972,9.43184370684953,79.5632857072578,141.245403656753,13908
0.0757158782944643,4077.31991474112,-4069.60809635102,8.06293904451681,0.468370408022888,279.675061967224,13909
2.59888107006437,-2.1504834673568,-8.0604118795766,7.81085075866849,73.4015083977598,90.201122669257,13910
0.0250137573150025,4479.4738008671,-4473.68005153692,8.19303173857637,0.86990297349756,262.924772078548,13913
0.0220131734606034,-4490.99317516803,4497.2789512007,7.95737480090342,0.894021086534856,249.95916443925,13914
2.8350086745072,-2.35524553003451,-2.31959315801492,7.35890296320439,47.6513715457616,6135.85620702425,13915
-0.108780931404264,-8.81395475565785,15.0377358204979,8.31595145724823,1.199944065128,249.465884695443,13916
-0.00671475472895084,3808.24823764981,-3800.63866608481,8.18333872326441,0.686506560485829,264.850210257715,13917
-10.2931722986609,10.7082620485403,-17.7012369717113,46.975074548507,175.092649751199,270.339805524678,13921
-0.216656618189969,0.674571884087675,-0.913932047478776,8.88215282139249,49.9723288462558,235.006750921285,13922
-0.063193550079857,-5950.36436572585,5960.96588171703,8.30128731178673,0.77261401095133,251.791147630898,13923
-3.71667896868154,4.15400959918797,-9.4283305503832,24.2998228631633,122.482086446105,197.603027620939,13924
2.80043543869568,-2.32737999920654,-3.60153517430933,2.25184914330314,56.0422465220039,81.8745245377983,13927
2.61566675669482,-2.15854361264017,-9.03099113328786,9.06183598705411,76.8264748419302,89.9936490507797,13928
0.0531830785121536,5673.78587507468,-5665.4483724285,8.01842704632116,0.608095726409662,272.798198579272,13929
0.300183113021653,5547.30805270072,-5548.45807483583,7.34657369534052,0.598829927813541,282.910715827077,13930
-0.0744134568877891,0.712701772789559,0.00037875943784428,8.21427468998616,10.4287126143661,242.520504051398,13931
0.358983901639191,0.74011049237011,-0.925859672615711,7.27086459268473,6.55113752620611,307.386518573964,13934
0.268906698913379,5414.51187060266,-5413.12878601358,7.44539066500313,0.537841702195875,284.534318293383,13935
1.11700356963647,-0.633885342281457,-4.17895902206501,8.33456873222276,90.7506434677945,164.271996306013,13936
4.42878322736869,-3.84621388961822,-3.73884423717625,-4.16239984309279,45.8832342381851,335.021561876699,13937
0.260983301204649,0.36951929089358,-0.975703412521805,7.34441189491514,25.4993852314961,270.042908444059,13938
-4.79586871792049,5.12332664080453,5.84858329391427,9.4259114432847,529.697156478934,532.507909462399,13941
-0.0511191133231424,-104.687689602186,107.130822032965,8.29356212926404,2.60409737747942,271.419906519955,13942
-0.152124004963003,0.803958689917835,0.000437421719374069,9.09409403651205,12.1252039378738,304.874136283308,13943
-1.05990281914382,1.64643299717214,-0.000748858219635183,11.1043795853824,24.1730433206231,226.372592397415,13944
2.66331847470399,-2.09063188300146,-7.85961993160007,6.52260715011273,61.9693133591388,83.2442588731149,13945
-0.407602149355573,5794.05598587364,-5776.84598303751,9.644802129655,0.796380228441939,269.483095246927,13948
2.59308338648668,-2.01600621794565,-8.26986720419982,7.33712305141839,68.5252849112981,91.9544046043994,13949
-1.03440111258549,1.60955938988959,-13.8757035129717,22.0766225067194,100.785600646018,150.640570588537,13950
2.56793218635796,-1.978959976922,-9.95050833877426,9.08411373185764,69.5021528559015,89.7338634171282,13951
-4.18365112244738,4.47101471876491,5.98379868029284,9.28166582535635,541.279316481209,532.298788989104,13952
-1.49514770521219,-5582.44522293692,5633.60054624736,13.5650204329306,0.921762810371355,264.362434895198,13955
-4.89554889349567,5.44958369728139,-22.7416573793118,39.6217642218988,131.809218409711,187.978740156702,13956
-11.1893356749947,11.5217417087625,11.8590548146091,20.2951176285043,1358.94236145571,1363.69594086015,13957
-5.42490928856971,5.7364527082336,6.57675397227077,10.5030440667794,570.351171179005,601.973388572793,13959
1.60254116467777,-1.06444664744188,-12.1579904184042,14.5137556946306,99.4652581769426,130.987297996141,13962
-0.777528004134149,6048.7303783091,-6020.41345410657,10.3332042191607,0.940463214690875,248.85512682453,13963
0.15576317249656,0.411456863327742,-8.61276217795248,14.0340038944155,91.6333264167735,150.214812755588,13964
-2.30262947093352,2.87809830174531,-15.2927281269372,26.3240421983379,113.641337294974,170.335109634602,13965
-0.635032660315508,4128.22206608258,-4108.56831169649,10.4737557504233,1.01104331601576,280.627621729628,13966
-0.446664214859242,-4119.83214205685,4135.94540141139,9.85323389658856,0.939376857030807,275.735268107887,13969
-0.218427560051866,-4053.01539214236,4066.97247233616,10.3975839297467,0.83883521713184,352.238705297575,13970
-4.20272691504487,4.53274099514422,6.22513232577775,9.14664318866077,476.833862192059,523.26338566397,13971
2.05965195349728,-1.46878404762006,-15.5357799625402,16.6741243374892,90.6821132089771,111.762085688036,13972
-0.356898111500422,-4045.38743134548,4059.55885964724,9.53259564381251,0.943408934490797,278.713078548626,13973
-0.461685251123792,6031.5535664563,-6007.3115482129,9.90321225673383,0.752194938663417,274.935773138575,13976
-0.231064708241022,3843.8112778205,-3829.30349149736,9.26143898324541,0.77663580232984,293.003417686387,13977
1.43404146728204,-0.883134511412315,-7.80224709898481,12.5808298068267,113.465586129485,207.771212293856,13978
-4.47636258188082,4.78583785436215,5.84393839139958,10.1573103143723,557.621989354702,588.033333585136,13979
-0.744832268553838,5718.1822015372,-5691.94502957037,10.6646890538244,1.07628638423716,254.127590733281,13980
-3.35576593367285,3.92057566473462,-13.3276766774065,27.784889510846,123.559705053463,201.717227413947,13983
-5.7738774866806,6.29088217520502,-17.075852705718,36.684613336872,158.311003725117,239.911343852885,13984
-9.77693717069017,10.3259125446002,-25.9449105138741,53.6141943886144,176.946356959869,255.906954431235,13985
1.19089982743604,-0.643052709897072,-14.7030757406817,18.6040225237454,114.721192527364,146.338358422197,13986
-1.00337218845348,8543.27310777006,-8497.91496786035,11.5581479600121,0.998436777777091,256.268809367259,13987
-0.489045578217943,-5449.69889863224,5474.68600039382,10.1165533035003,0.981868475312315,261.270996443308,13990
0.0122911811496192,-4194.21205364678,4205.49284152727,8.48268741021367,0.750313340323812,275.860178239751,13991
-1.25619973723266,-3057.13332611454,3074.70099082335,11.8827158862187,2.89870396693864,219.574812731334,13992
0.524994542895953,-0.0159613436629519,-2.26606612806014,9.96677346048635,205.847144939315,330.506883802631,13993
-4.66991646301247,4.98109323239015,4.24145932173715,21.3719214831528,32.6686207787632,232.233416240575,13994
0.444674648798967,5964.73346179062,-5957.56923893403,7.14310243065785,0.789947471780292,284.208477835567,13997
0.232718684858132,-5356.2594795019,5367.40599781493,7.78665397309983,0.888772501047944,280.024359086934,13999
1.93620461073684,-1.40075240336224,-6.86693480932216,9.70180565188119,112.713501299842,145.284547709131,14000
2.52391390363556,-1.98933993738978,-3.56179035557028,4.89699676546128,95.948721991565,128.496215786393,14001
-0.14252091496332,-6729.692464767,6751.47747348309,8.62330010621727,1.00173258879526,228.876379420777,14006
-2.5479452753603,3.03809940964038,-4.66451241337536,17.4592034265239,168.480071623559,248.918040784179,14007
1.39932470723871,-0.885556879427215,-4.67348346312948,8.87702700110055,121.114633886218,173.543183027136,14008
0.644059099154347,4255.21079253945,-4262.52028877297,6.59684253944645,0.424945440719126,324.842042587451,14011
-1.62916484141084,2.13584871354364,0.445806038516447,10.9935618737376,172.956120248457,320.169854907296,14012
0.591180297679794,-3.19779535344443,3.86234925035475,6.57824253273971,4.60547120063857,277.648861956172,14013
0.420220402895542,0.0433306527069874,0.525435780745466,7.15075436408465,22.1444533922557,288.25002776146,14014
0.551882052813765,-0.0684497699711088,0.35998308771474,6.83910935059973,27.9258616874027,281.095153007994,14015
0.59816113904373,6538.60908620268,-6538.31274139412,6.6729169794751,1.00132425654746,277.298294373821,14018
-1.32470130307359,1.88466274840174,-1.07893409435838,11.5053356603683,193.595279072626,287.091876908855,14019
-2.93539299308857,3.51933913620302,-5.11704880360678,18.8423006617299,174.329445091944,269.500880074869,14020
0.579383183085542,-3775.61458331154,3774.24490736216,6.93292688099133,0.620281041423842,285.557651083736,14021
0.746913040522191,5497.28015798522,-5501.36182106124,6.3883795738961,0.755581288369827,273.244575572978,14022
0.84483133538708,8.96680479816403,-10.9083782074444,6.0875392829597,3.04977991411018,276.124963873589,14025
0.504399003860059,5376.84673097803,-5371.59156406043,7.17952412129585,0.868605494945643,254.912232364414,14026
-1.95294326894009,2.51216498693043,-1.88908583424094,13.6148437897118,166.907861591352,254.738229868843,14027
2.70206864531776,-2.1582410133295,-0.105868895221537,0.900889122222794,70.4582797113311,166.980045179999,14028
-0.0982410956371654,0.563335344299132,1.06876322107154,8.30898560087781,26.9853788825269,236.964202856646,14029
0.922748471807089,-4413.77856349871,4406.18159253681,5.70844982914164,0.773256523944618,270.918701299549,14032
-0.0827477255749101,-4489.8240395503,4498.71048280676,8.43491089156314,2.60569553589088,221.763598200213,14033
0.689902099656267,4739.11929736411,-4742.08396404416,6.56071924346155,0.812221677211321,270.731725476096,14034
-3.84610149760332,4.41864304053039,-3.12874790890922,18.6586543858188,196.545610752213,293.09859341869,14035
0.862644094512883,3824.15735215899,-3832.25250146521,5.98881172178518,0.702897175455117,268.124404809294,14036
0.508662770457578,-1.60458949620381,2.72879545468098,6.83725313119884,7.077324008782,261.177159419431,14039
0.96806470660273,39.1950305846011,-41.9395558176095,5.46908237637471,2.08591912838376,280.095088281446,14040
0.372652184255887,-0.0311555320070398,1.40729017813918,7.25438396512692,22.13710962652,268.764173336974,14041
0.336567760735064,-1.07676455205495,3.19434115567229,7.3679028072374,9.99808866945397,251.61397682384,14042
0.342566458043215,0.0395217800583454,1.4056782808415,7.38461389558174,24.6638226602135,268.309090900533,14043
0.729920091223496,-6671.31520392203,6679.5157739252,6.40361507297838,0.818912881780773,262.224202825773,14046
0.886166373985546,43.2001181753559,-45.638638668873,5.96997825735175,2.13462676655045,266.592676727486,14047
0.932487433763591,5064.05686926121,-5072.04445692961,5.76677466719355,0.739665548855533,302.092234652496,14048
0.800082273800882,-5499.95604908425,5497.40487579166,6.13502881741329,0.646725815673706,267.792134953517,14049
0.405661537076618,-0.196610628807187,1.16392557868311,7.26282421054678,13.8351273286894,253.834661551559,14050
0.745587619110405,17.4718122900789,-18.9298519253112,6.16355710750379,2.44864005370878,267.711391338723,14053
0.827639806337741,28.5471943214227,-30.5318136574542,5.87257757007232,2.28911975378293,295.904430075158,14054
0.712661387101945,1.78536223314568,-2.62015306753734,6.14591323491045,4.20367007526572,273.128711150284,14055
0.587051184747593,-4774.05494313217,4772.27996139865,6.51982043541639,0.701051628105431,271.573796370355,14056
0.568945113285792,1.49527671395707,-1.88660654079021,6.56299177823857,4.32279985369702,271.61796303789,14057
0.662084698666556,0.62787522888439,-1.21355021374907,6.2314969432458,5.96981795395098,298.787861994598,14060
0.679716868716076,1.90212441018846,-2.72439560084712,6.25473495392519,4.27663389324635,269.906670116787,14061
0.621706351142976,-4647.77617894634,4645.02698167911,6.29345287814835,0.662689654802305,263.238929711526,14062
-1.4682608777272,2.04302400334992,-3.48743571501621,13.9963963858775,153.088054034764,237.666740077717,14063
0.536653078748895,-4539.43134271914,4540.44853450372,6.69597869928722,0.355274154911463,270.772866203669,14064
0.681221527667651,-0.849501971648217,-0.944568407585946,6.31943309877313,0.586511370544041,280.878835172245,14067
0.284154206307011,-5208.28072989567,5219.03049710716,7.13035291658878,0.80778023132004,244.28137891317,14068
0.576673734833439,4117.40715348517,-4118.94948179441,6.39027015342038,0.458802634653886,273.841172892199,14069
-1.86127481575061,2.35695640495828,2.32331936597921,29.6395014382343,56.2434685410077,939.986749556514,14070
-9.86869497218161,10.4516857037755,-11.3773500757973,38.5546541281515,207.791637034005,311.064722470426,14071
-4.74486738167282,5.33823706615456,-8.52275430496146,25.9939342665794,199.567505180369,298.674050038948,14074
2.44071381342935,-1.85122095412217,-7.28499820446935,8.0683174555115,85.895992982722,105.51697575659,14075
-5.34996790364771,5.92502359320321,-2.97131013410612,21.1085966479705,322.339962910369,455.847575314442,14076
1.83144114791973,-1.23038358913279,-13.7010269992353,16.3607117045323,103.211600276914,123.675567723019,14077
2.62052749526482,-1.96591212250746,-8.0096744067152,7.69219741019154,67.725138770607,86.4074878847319,14078
-6.13842438265877,6.6821883610966,-7.95810831359918,27.9187115357613,200.278935409319,294.787607549162,14082
0.480452321391084,4116.52038468837,-4112.19224364748,7.501281914548,0.268678064651795,306.41627348031,14083
2.38325998092573,-1.85721273496933,-1.69674579329473,3.78150084765529,110.759855215963,155.222565220881,14084
2.55433313462158,-2.02259895736545,-3.02935447728468,3.99395448495437,86.734178125202,119.082289553488,14085
-8.59093848610646,9.15456995570281,-6.50062934592695,30.9493116048969,292.243134740104,416.767223866257,14088
0.280543085862959,-4389.29968724283,4395.58122213689,7.58690575312677,0.79610829921906,274.652642909302,14089
-10.8212207428802,11.3875144679927,-13.5831056622434,42.6833433280894,202.971175653776,302.541995634186,14090
-12.2199738941963,12.8135241464261,-18.0405408925548,50.023142352422,188.563968212926,281.252286506422,14091
0.122082979659594,-5313.27954417916,5326.76516648494,7.88827117122776,0.751284094998808,260.809211520353,14092
-0.353737736166242,7969.80281590802,-7934.87030142422,9.35844576221658,0.807900048812841,259.733929227485,14095
0.0915678233676831,-5924.97579785425,5938.98966906353,8.07260505669928,0.789250393982725,266.396502987636,14096
-14.839139566514,15.4147926902349,-19.9203217674903,57.745553037808,217.714121750902,327.85196971039,14097
-0.190654277598125,5945.93279237622,-5927.07586105788,8.72243698517401,0.949583515733714,248.8195552493,14098
-0.799265716418677,1.33052656078108,-6.69361467310076,15.2703995709796,124.919178582915,193.694639676294,14099
0.0823691176550797,-5309.64907745982,5323.63527044675,7.86677281740903,0.815351466212255,274.737540537249,14102
0.323947436336115,-4137.90129181991,4142.14965498617,7.05057351506448,0.748068332156769,297.017019861024,14103
2.42784392064923,-1.84966242691666,-9.02837085014165,9.28547041883547,81.2655797458899,97.6309789901143,14104
1.81408441483835,-1.26224331595547,-7.77352351057581,10.1324199883539,105.45542655784,135.794076706567,14105
-6.69842417605124,7.24097053457812,-10.6783922899931,31.7965860935806,203.645282134132,306.279391459072,14106
0.179459488274319,3957.3780894807,-3950.83612929653,7.46857258746846,0.872011542367423,280.088411093808,14109
0.211530017024521,4303.43095432,-4296.2037172085,7.43343179652933,0.602279325253593,277.681672453069,14110
-22.0854880880029,22.610319204455,-23.9434626608913,74.279476456895,308.550620022914,444.624265253139,14111
-0.0350480921465069,-4405.51160924599,4416.48132259128,8.15295324031436,0.851553582269844,261.652997698921,14112
-0.134620229034941,5194.46896407796,-5174.67828669977,8.66639052432638,0.869618445934538,272.789742970948,14113
0.115835464331155,-4120.31331810954,4130.94109659398,7.97152196576306,0.664379533330407,289.879255955041,14116
0.379672531593078,-3882.73771719624,3886.18017933737,9.53328384457198,0.76137224686494,487.588583438973,14117
-0.318713465880766,-5266.9562331617,5289.35807125938,9.15589321727856,0.978815994554466,260.197308512751,14118
-0.280350278101879,-5120.94982795372,5144.25655988102,9.17118579110876,0.913912783342009,274.383937925373,14119
-0.966006976768148,1.5191190413069,-8.8493202032285,17.8705180408539,139.140915775349,209.622384886049,14120
-9.98483226343216,10.5333042892078,-15.1957350347753,42.7004648194337,184.341113950005,277.343345467366,14123
-0.166761304343522,5043.93431878621,-5024.41960251495,8.83724406273415,0.936731241150693,276.871403750358,14124
-0.0205356925379616,-4078.93779529526,4092.27978773146,8.25083489405751,0.794512352281989,276.774632082004,14125
-3.63890533371309,4.18887480011631,-2.67145439320673,17.5258503893905,305.414278492989,437.139169956923,14126
0.155506014641697,-4543.19712077291,4553.32782949879,7.668543550357,0.687124500613137,302.152223169263,14127
0.548841034595825,-4063.09253233323,4061.06649171543,7.19108263279578,0.173741986705973,359.505936666712,14130
0.071205057957639,6373.25438771838,-6357.95337109778,7.75550871349569,0.814008343835998,267.612990280348,14131
0.0309547691813901,-5167.61813214491,5184.14606338,7.97309455757869,0.868639014301915,269.321048152418,14132
-5.78287396668073,6.30480150623146,-6.602047703686,25.6729561596196,238.463137010919,348.61216612025,14133
2.45190650585917,-1.93005532777706,-5.92219485143974,6.76491328035005,91.7053659961038,111.428458642436,14134
2.56971273354234,-2.04863363314533,-7.00821140947505,7.20452339235045,83.2947095610376,97.6546483453274,14138
1.39059835443505,-0.834676240028157,-8.2993205119638,11.8865963836903,123.144160852986,158.432813492915,14139
-22.6307819541161,23.2118568336343,-20.7183576844426,71.605708564575,263.299328744718,389.114247792675,14140
-7.57381078908992,8.12157614626281,-7.08146149115105,29.1242895935525,227.363469483614,332.627705674508,14141
0.6637499729698,-3861.22579466561,3858.91945603693,6.23887527715259,0.607746271065632,367.321009025893,14144
0.430122038929588,4465.05939075137,-4461.35055129125,6.61226463015898,0.69691330383838,277.503608146633,14146
-8.00278942973232,8.5775627499163,-9.71839836434282,32.7684740229147,208.035392436637,310.281202797293,14147
2.51442778115968,-1.89643352163447,-7.3518155275061,7.31101896427762,75.3257241982359,88.8168526279786,14148
0.673031871595195,3.85061612935447,-3.92724468183835,458.36101375386,1.04249991593581,33425.5652560447,14151
-0.0112916700576443,5451.02785746443,-5431.80274726432,8.15128868621598,0.757785679068479,262.03091294837,14152
-0.0158690893300614,6541.48943265577,-6516.80643267883,8.16786185194816,0.729992666624806,274.192448610314,14153
-0.174547573849423,5225.02403695742,-5200.59356831532,8.76928118007589,0.765852665471622,252.516647589643,14154
1.69519922169206,-1.06864060727673,-6.60338855922228,9.0098947006466,97.7454927078111,142.859544888418,14155
-0.220225525037831,4056.7758955657,-4042.54398018232,8.66568600602566,0.93259791224444,257.847298247912,14158
2.6068707702394,-1.9360169005507,-8.95914074515985,8.07492204657631,67.9550783145451,81.9317097478781,14159
0.0631188292149374,4433.1138606887,-4422.61215671663,7.63819822337493,0.873343750391975,270.626857795978,14160
2.30052131597244,-1.50762359993679,-18.6291212963218,18.4117845966776,69.7331046893576,78.7658198848713,14161
-0.422724292216953,-6907.35034968373,6917.87642470298,8.38006497802648,2.33228932444136,193.822452401063,14162
2.64657616138475,-1.96095499380948,-1.95063482954987,1.09203610719169,52.046021513647,97.8976267848524,14166
0.895712615294291,0.0567578790249712,-1.08671616789711,5.20423488513906,10.3377218816134,297.850241788603,14167
0.531931181023122,2.63097746459752,-2.59685712220871,6.42516892956831,2.94037610787349,279.954171516357,14168
2.12021910369441,-1.53293731333426,-1.37753128962557,2.8342217803634,70.2943746000442,173.427184757253,14169
2.36088624639965,-1.77932614066617,-3.06011935796314,4.03124355291177,79.7326451015087,123.344499654453,14172
-10.1544382653625,10.7197037404518,-10.9680616808299,38.5085766469097,200.996248938948,301.134013631035,14173
-0.577760960916937,-6791.15880684942,6818.72776633303,9.55835817910564,1.14191705618816,212.43344342225,14174
-17.576369148896,18.1799717623609,-23.611414329418,66.5636819470694,161.158731057738,248.881264854805,14175
-0.171309270351881,6489.59097488541,-6468.90143427518,8.489483835506,0.859627190770532,245.247934444245,14176
2.5861175457886,-1.90617663961318,-11.2859218255269,10.4510200293257,63.9941593051013,75.0071347846944,14179
2.58823328344333,-1.90484988447501,-13.0549794829176,12.117702597762,58.0642045948864,66.2512960271032,14180
0.0732912206498689,4065.12892934954,-4059.96733037231,7.86861871611025,0.815838606376515,251.857458908685,14181
2.46764193032143,-1.8661187078957,-8.17304776297206,7.27043372629976,53.4923713290246,70.3421811300206,14182
2.7018903088204,-2.15206945874121,-6.65290535214483,4.70189077778677,43.7128138026891,54.9371185854069,14183
2.71695835455164,-2.2033246027455,-4.30382642181693,2.49028754122631,42.7617235937866,64.5673813310194,14187
0.329918218156708,5893.625856313,-5898.9126122457,7.09655836772255,0.741841498379097,256.977554804142,14188
2.59982953678753,-2.0647352600586,-14.0136947799969,12.9179800408054,55.0478573843414,62.7126008041124,14189
-1.4147183402874,1.82906904315282,-1.02308547744214,11.9565232340771,57.0501711435818,195.447177749959,14190
0.42192390841751,3812.17885846709,-3815.54622429234,6.64761816899621,0.778998857586281,275.584440175518,14193
2.50181711069291,-1.88893924455017,-17.0017598891623,15.7333314843529,51.5099619236569,58.0827247994308,14194
1.3581283852015,-0.905955995754296,-5.52677814424572,8.27974387677082,70.1081825508169,113.647286597867,14195
-1.47984965290544,1.96495894021287,-18.3711658132861,27.4759679237281,93.7982675770546,125.642910038417,14196
0.177436910573274,0.298480788496688,-17.4457534659441,22.7229546934861,79.3140998417678,102.274251066032,14197
2.41653509371439,-1.94018974151611,-14.2248192503146,14.0298357104906,66.5355273288275,76.61225928793,14200
2.31349262924486,-1.86393586358666,-9.55429025892084,10.0363593402701,72.6641672185548,91.4685449636567,14201
0.0380895381244105,4109.5847384221,-4112.66973224776,7.91126175307832,1.81715848733821e-06,234.375347689269,14202
-0.0165781386600893,0.430781405572503,-6.82370320685232,12.9785797312981,86.0689489688979,140.63808508606,14203
2.32202045232954,-1.85364143194272,-11.8515123872416,12.0087749615887,69.0429667834461,81.830139778232,14204
-0.172120360423586,-4679.69466404571,4689.4170695853,8.45264052665901,0.878301251601887,235.880355662797,14208
0.851690385575621,-0.397163077168704,-6.11898512738762,10.5560999667031,98.7930378405479,153.891324568911,14209
-1.42123838544952,16.3583587955459,20.4851586124585,11.702819370662,1.21620020174312,191.601815638534,14210
-0.76254064410386,8.86058957366674,7.39860846322453,9.86438821264321,1.23372435656882,199.7395435345,14211
2.08277558648997,-1.37496662814072,-23.7265523959143,23.5101798406867,63.679610515417,72.7180422760751,14214
2.13893139220934,-1.51669254788228,-15.8524881281173,15.563139331902,65.0115800892785,76.7286448641339,14215
0.056220022748149,0.453144620266929,-12.8631460857708,18.3158591278111,86.3843865826257,119.27277875929,14216
2.39541196798431,-1.67981309697736,-16.0577172082942,14.3705717623288,50.3393449126274,59.5874434070817,14217
-2.59836405204222,2.92231202446968,4.89097768289979,6.62671981619681,379.664934801965,392.895510283486,14218
-59.1321679107624,59.6971744556167,-66.9918268317667,190.657127437751,188.621467936963,285.311820040645,14221
-0.434641819435723,4403.80908077884,-4389.2803098629,9.21350714347822,0.989045065441166,231.20760484039,14222
-0.316992157823049,-4348.9951334455,4362.5246544501,9.00759361054169,0.880129951707512,233.274230613622,14223
-0.491124406615372,20.4220582179364,-2.47046297080951,9.45260124394022,0.885055902005302,226.709083511847,14224
