"train_mse","train_mae","test_mse","test_mae","r2","adj_r2","outlier_ct","TIME_PERIOD","Type"
0.00124520261067784,0.0303146076651177,0.00183175108302779,0.0376124616301385,0.999010044394804,0.993070310763625,0,12726,"AAA"
0.00127131310703093,0.0303110616519174,0.00190709925029409,0.0382214792384982,0.998999109935494,0.99299376954846,0,12727,"AAA"
0.001277652487967,0.0293841312620187,0.00198850111014837,0.0386988753949871,0.999006775743357,0.993047430203497,0,12730,"AAA"
0.000932414411377963,0.0238957903354527,0.00160227306190257,0.0351127936640979,0.999169361867007,0.994185533069051,0,12731,"AAA"
0.00119934279990148,0.0298688957914015,0.00152526499375049,0.0345580208375703,0.998914568986976,0.992401982908831,0,12732,"AAA"
0.000905282552163555,0.0225115162422023,0.00167151510133988,0.0361975774561017,0.999174432508856,0.994221027561994,0,12733,"AAA"
0.000860568889554004,0.0218522884224542,0.00158729031005678,0.0352787408016046,0.999203393252493,0.994423752767453,0,12734,"AAA"
0.00077434366764597,0.0200484020757951,0.00146266630627691,0.0338565745818435,0.999260750133108,0.994825250931757,0,12737,"AAA"
0.001029496542147,0.0283583247155552,0.00126135842056059,0.0308949800335615,0.998986841779085,0.992907892453594,0,12738,"AAA"
0.000697529105087889,0.0195105341255821,0.00126723794415007,0.0315233139491546,0.999325489758643,0.995278428310503,0,12739,"AAA"
0.000934169482339776,0.0260557893752234,0.00124037091398013,0.0312640752274015,0.999107985479502,0.993755898356511,0,12740,"AAA"
0.000702413921089774,0.0198055551534652,0.00125999989281118,0.0313713788592283,0.999322070069538,0.995254490486768,0,12741,"AAA"
0.000663075042839339,0.018695060858374,0.0012192718191456,0.0309314992996654,0.999350487458382,0.995453412208672,0,12744,"AAA"
0.000663176560525744,0.0184870385323911,0.00123347104106685,0.0311096667294673,0.999343154846666,0.995402083926664,0,12745,"AAA"
0.00069465080493814,0.0184567749367057,0.00133000072384762,0.0322903668115496,0.999318000840171,0.995226005881196,0,12746,"AAA"
0.000724550543979948,0.0188251441831535,0.00139896258057747,0.0331103273853813,0.999292228459286,0.995045599215004,0,12747,"AAA"
0.000788563301901321,0.020179427033882,0.00150590905306142,0.0343365514965376,0.999222328005457,0.994556296038201,0,12748,"AAA"
0.000833593044102755,0.0215231502622686,0.00153858645405836,0.0347321239502284,0.999192037931948,0.994344265523633,0,12751,"AAA"
0.00080590979098829,0.0207068570437473,0.00151793348651467,0.0344869448437532,0.999216917994274,0.994518425959915,0,12752,"AAA"
0.000807570036192496,0.0204536208066308,0.00154661388780556,0.034793496848037,0.999208161290145,0.994457129031013,0,12753,"AAA"
0.000832463767095294,0.0217743628285346,0.00152391868065966,0.0345757245556141,0.999176992760415,0.994238949322905,0,12754,"AAA"
0.000737019594448272,0.0192981337095849,0.00140775798384671,0.0332103295808988,0.999268642736425,0.994880499154976,0,12755,"AAA"
0.000718572207114709,0.0187321173531811,0.00142943372036875,0.0334315125263205,0.999277214211653,0.994940499481574,0,12758,"AAA"
0.000642827697363936,0.0180235575266701,0.00130459509780395,0.0319155396270622,0.999342624777015,0.995398373439105,0,12759,"AAA"
0.000625837887623753,0.0175377913148658,0.00123324000919215,0.0310762737390707,0.999347608246179,0.995433257723253,0,12760,"AAA"
0.000526612168290914,0.0164225221801302,0.00106819338466323,0.0288897707914709,0.999417726537374,0.995924085761618,0,12761,"AAA"
0.000466457519317268,0.0154809242356744,0.000945861076087601,0.0271945558077939,0.999463644439644,0.996245511077511,0,12762,"AAA"
0.000497855883457352,0.0158614195855644,0.000992915916981295,0.0278826586766843,0.999431931866299,0.996023523064094,0,12765,"AAA"
0.000484084083542834,0.0156343534467167,0.000965662487468496,0.0275015123646535,0.999432454804988,0.996027183634917,0,12766,"AAA"
0.000443207580287196,0.0150499332130356,0.000892234769806651,0.0264256969635449,0.999453982666037,0.996177878662257,0,12767,"AAA"
0.000732752104351321,0.0241665224530035,0.000915652093131301,0.0259773883452101,0.99909375606475,0.993656292453251,0,12768,"AAA"
0.000666841138625253,0.0222483922673402,0.000881074627650442,0.0263983954909859,0.999190274982963,0.994331924880741,0,12769,"AAA"
0.000755341904698573,0.0244356340155215,0.000940418943622505,0.0263383392720941,0.999074223412706,0.993519563888939,0,12772,"AAA"
0.000705584642646851,0.0244299084962623,0.000796033315239441,0.024152572202417,0.999112663962035,0.993788647734244,0,12773,"AAA"
0.000425355188644458,0.0167932750623723,0.000674389871292809,0.022623770823214,0.999485310671227,0.996397174698588,0,12774,"AAA"
0.000334735695017156,0.0135254396302004,0.000582691360652916,0.0210696311742783,0.999598162759531,0.997187139316718,0,12775,"AAA"
0.0000000000000233751101076356,0.000000109667817160819,0.0000000000572250563741817,0.00000616146867615163,0.999999999999972,0.999999999999807,0,12776,"AAA"
0.000382341304922171,0.0159340178968334,0.000603829042011575,0.0215514318175916,0.999547891974287,0.996835243820006,0,12779,"AAA"
0.000398799016399723,0.0140555711429688,0.000758599212257913,0.0244041180479734,0.999518500706132,0.996629504942926,0,12780,"AAA"
0.000559099117895781,0.0191078116945683,0.000883519815246005,0.0254789020107413,0.999369421143779,0.995585948006456,0,12781,"AAA"
0.000560859784151141,0.0191594880991841,0.000885276337785448,0.0255068760624965,0.999374058534601,0.995618409742207,0,12782,"AAA"
0.000615730091088133,0.020300866039014,0.000956029154359471,0.0266320537245471,0.999324256481312,0.995269795369182,0,12783,"AAA"
0.000348315689157141,0.0153582891479328,0.000528072862342095,0.0204610049967489,0.999601893891015,0.997213257237105,0,12786,"AAA"
0.000574733955596516,0.0195916446020066,0.000894697198265832,0.0257368292425811,0.99934775050447,0.995434253531288,0,12787,"AAA"
0.000672427262057418,0.0212521422107719,0.00103745247302329,0.0278262390735635,0.999241292897854,0.994689050284975,0,12788,"AAA"
0.000501027189786925,0.018464406967414,0.000780689929048825,0.024351633005134,0.999421136547575,0.995947955833028,0,12789,"AAA"
0.000474670207269269,0.018324988990891,0.000717133992515477,0.0235837172169841,0.999443403639596,0.996103825477171,0,12790,"AAA"
0.000505497126336024,0.0186752962409583,0.000780597910706797,0.0244161670691018,0.999410979330129,0.995876855310904,0,12793,"AAA"
0.00000000000220604719633675,0.00000106984194808701,0.00000000218732053241092,0.0000395933777231721,0.999999999997322,0.999999999981252,0,12794,"AAA"
0.00000000000200267688551665,0.0000010193183778151,0.00000000199386227534727,0.0000377962355680061,0.999999999997588,0.999999999983116,0,12795,"AAA"
0.00051762937995343,0.019344638244025,0.000719367156820044,0.0238996743701384,0.999368456905849,0.995579198340945,0,12796,"AAA"
0.000517311155629533,0.0195219565827123,0.000746667692977247,0.0242396159058601,0.999345970148549,0.995421791039842,0,12797,"AAA"
0.000499881784178529,0.0191947646234835,0.000711109471586493,0.0237139368836288,0.999354748398505,0.995483238789534,0,12800,"AAA"
0.00000000000576043923019237,0.00000173284788879124,0.00000000367312823729672,0.0000522012929828326,0.99999999999251,0.999999999947573,0,12801,"AAA"
0.000573251915019905,0.0204954959783568,0.000841767543044936,0.0256220912447876,0.999206149501929,0.994443046513504,0,12802,"AAA"
0.00000000000302816758259605,0.00000125642823611827,0.00000000173120037621612,0.000035995293308392,0.999999999996026,0.999999999972185,0,12803,"AAA"
0.000628832010027449,0.0205372894232032,0.000971336796732588,0.0268606054249091,0.999189088664301,0.994323620650106,0,12804,"AAA"
0.000573039767662706,0.0207557994616813,0.000808328618397209,0.0252610731721778,0.999250584607429,0.994754092252005,0,12807,"AAA"
0.000642802988751729,0.0222197669993748,0.000888099781146932,0.0264930900635633,0.99911585497361,0.993810984815269,0,12808,"AAA"
0.000736894928156056,0.0223183299585591,0.00115202509898671,0.0294596214573357,0.99901254821299,0.993087837490932,0,12809,"AAA"
0.000839078947825417,0.02310198523623,0.00133620873125316,0.0314765546100066,0.998886826556559,0.99220778589591,0,12810,"AAA"
0.000646923050032627,0.0208269916399973,0.00100210569320733,0.0273405106823806,0.999128476218159,0.993899333527113,0,12811,"AAA"
0.00000000000587391569578197,0.00000175298368748633,0.00000000225925151383076,0.0000416853718179246,0.999999999991999,0.99999999994399,0,12814,"AAA"
0.000676081741877081,0.0212015385039168,0.0010630200082002,0.0282391419479284,0.999090154800245,0.993631083601715,0,12815,"AAA"
0.00000000000179315163833382,0.000000968296565595494,0.000000000493920083878053,0.0000196839799072698,0.999999999997461,0.999999999982224,0,12816,"AAA"
0.000892009672572343,0.023721256040276,0.00142462342602624,0.0325540684875433,0.998689930324594,0.990829512272158,0,12817,"AAA"
0.0000000000387878555653481,0.00000528543227940048,0.000000000227293740537548,0.0000132421815901499,0.999999999940598,0.999999999584184,0,12818,"AAA"
0.00000000000609522557555436,0.00000219377289589762,0.0000000000491260503133458,0.00000543931606076369,0.999999999990092,0.999999999930645,0,12821,"AAA"
0.000000000000797147155714988,0.000000644732398968895,0.00000000102423324960314,0.000026800496929222,0.999999999998711,0.999999999990975,0,12822,"AAA"
0.0000000014743852413383,0.0000296081636086964,0.00000000159516747764929,0.0000321617259201343,0.999999997524336,0.999999982670349,0,12823,"AAA"
0.0000000000315067956356891,0.00000475640835129187,0.0000000000816020072972103,0.00000786738853116198,0.999999999947797,0.999999999634576,0,12824,"AAA"
0.00063226081116618,0.0208251598422429,0.000982690519820985,0.0272918112099943,0.999014483315286,0.993101383206999,0,12825,"AAA"
0.0000000000157783124781876,0.00000340262972231553,0.000000000110481807055492,0.0000090460585240277,0.999999999975929,0.999999999831504,0,12828,"AAA"
0.000000000478808248390142,0.0000187872583686799,0.000000000529052064758139,0.0000202268817969856,0.999999999272136,0.99999999490495,0,12829,"AAA"
0.00000000018789858850255,0.0000111275239264019,0.00000000021838823935493,0.000011935160745123,0.999999999718274,0.999999998027915,0,12830,"AAA"
0.00000000738289082504753,0.0000747948142728605,0.00000000815317813981538,0.0000788379551484133,0.999999989789114,0.9999999285238,0,12831,"AAA"
0.00126563986490326,0.0286798078998794,0.00195358749022913,0.0383725542889356,0.998385645122895,0.988699515860262,0,12832,"AAA"
0.00133194379538844,0.0294127681791143,0.00205071113888165,0.0393774146896592,0.998319333354574,0.988235333482021,0,12835,"AAA"
0.00127254361398691,0.0286663203576375,0.00198185036946715,0.0385142257844063,0.998425461996074,0.988978233972521,0,12836,"AAA"
0.00111771260808825,0.0268119186523996,0.00175561698426101,0.0361458049578552,0.998610295176652,0.990272066236563,0,12837,"AAA"
0.00115008654926932,0.0272339129702511,0.00180203104694617,0.0366356149149846,0.998602760957328,0.990219326701297,0,12838,"AAA"
0.00137765788615842,0.0298291263579609,0.0021388356443049,0.0400672393191332,0.998341636294547,0.988391454061829,0,12839,"AAA"
0.00129800028386658,0.0289666195052774,0.00201765019233791,0.0388850661344865,0.998405125569632,0.988835878987425,0,12842,"AAA"
0.00128128498020547,0.0287762881957144,0.00199696897836281,0.0386375418147844,0.99848190423663,0.98937332965641,0,12843,"AAA"
0.00137011699376454,0.0297215620955694,0.00213955540149375,0.0399761865864097,0.998474631475263,0.989322420326839,0,12844,"AAA"
0.00118463367902186,0.0275318621290586,0.00187086742892978,0.0372789492163276,0.998693024666618,0.990851172666329,0,12845,"AAA"
0.00103402523358352,0.0252851984029783,0.00167069166035358,0.0352814868107879,0.998810882353312,0.991676176473184,0,12846,"AAA"
0.0009400225947393,0.0238408964270153,0.00153675917097206,0.0339160364839392,0.998881738156271,0.992172167093898,0,12849,"AAA"
0.000999282787187505,0.0245385209944944,0.00163617884578663,0.0350216109679946,0.998851438925775,0.991960072480427,0,12850,"AAA"
0.00118876829345422,0.0285801377039078,0.00182615598929066,0.0371653453216873,0.998703051809401,0.990921362665809,0,12851,"AAA"
0.00114495272111509,0.0264602584186299,0.0018592174592573,0.0372825466353535,0.998749360264536,0.991245521851755,0,12852,"AAA"
0.00110316571620872,0.0257868324061613,0.00180547597907657,0.0367961673825802,0.998826581202484,0.991786068417386,0,12853,"AAA"
0.00121249939991859,0.0284148896630416,0.00189318585265256,0.037716412314771,0.998700361792773,0.990902532549408,0,12856,"AAA"
0.0010491004065025,0.0270535639228588,0.00160171048727842,0.0348676661579394,0.998814722241498,0.991703055690483,0,12857,"AAA"
0.00113534694383962,0.027143838856642,0.00176929178607034,0.0363163588454868,0.998661992496131,0.990633947472919,0,12858,"AAA"
0.0010103363258665,0.0255731169763346,0.00158206590358274,0.0342782600362591,0.99876991509842,0.991389405688939,0,12859,"AAA"
0.00115518862960838,0.027429891216751,0.00179269496713531,0.0366067067456941,0.998641386082207,0.990489702575451,0,12860,"AAA"
0.00130340894695628,0.0291345053635186,0.00200759583625853,0.0389063245480422,0.998446454489211,0.98912518142448,0,12863,"AAA"
0.00118053393824733,0.0278187313936379,0.00180878244735559,0.0370125502948106,0.998530479003615,0.989713353025304,0,12864,"AAA"
0.00139265913096552,0.0301004603180266,0.00212578182042613,0.0402762357430703,0.998291239616799,0.988038677317593,0,12865,"AAA"
0.00123889419502403,0.0285013425989845,0.00188509247499623,0.037958848779084,0.99845433356166,0.989180334931616,0,12866,"AAA"
0.00131395823743565,0.0293075865725362,0.00199757344199625,0.0391138903589404,0.998374820898437,0.988623746289058,0,12871,"AAA"
0.0011635894078795,0.0276722571292728,0.00177336600448174,0.0367526608078276,0.998559182996353,0.989914280974474,0,12872,"AAA"
0.0000000833591147716276,0.000230219651262409,0.000000165523748163269,0.000338199737761636,0.999999896299899,0.999999274099295,0,12873,"AAA"
0.00000000164792509853929,0.0000359742824463938,0.00000000322402599380688,0.0000496738151606063,0.999999997955424,0.999999985687966,0,12874,"AAA"
0.00000000000423406817048719,0.00000149854365688595,0.000000000801724106930816,0.0000250979695100957,0.999999999994565,0.999999999961954,0,12877,"AAA"
0.00000000000323723906577252,0.00000131043353235327,0.000000000628039479397089,0.0000222117134119072,0.999999999995801,0.999999999970605,0,12878,"AAA"
0.000586407268136441,0.0195601167932736,0.000931790077833371,0.0263857292514465,0.999258875988156,0.994812131917092,0,12879,"AAA"
0.000522359246907186,0.0192890731043266,0.000784271933510432,0.0246396314051584,0.999350273852386,0.995451916966702,0,12880,"AAA"
0.000505002906059784,0.0191240638010865,0.000736657488664309,0.0240665066605282,0.999394564183418,0.995761949283923,0,12881,"AAA"
0.000512650571045022,0.0193093420287161,0.000743595913147748,0.0241948097985204,0.999377438446824,0.995642069127766,0,12884,"AAA"
0.000521772134877225,0.0193041678612257,0.000781219748052749,0.0246115181462924,0.999351382831157,0.995459679818097,0,12885,"AAA"
0.00046224875007983,0.0182260322435172,0.000681022605706468,0.0231072916541459,0.99941437675387,0.995900637277086,0,12886,"AAA"
0.000482773930962128,0.018601779196479,0.000717314175941603,0.0236561156265438,0.999397521585585,0.995782651099097,0,12887,"AAA"
0.000465764293040261,0.0182526508928674,0.000649182353993882,0.0226425555461518,0.999419235390632,0.995934647734425,0,12888,"AAA"
0.00047136132392821,0.0180720873725402,0.000659117664975192,0.022873232553212,0.999417439547237,0.995922076830656,0,12891,"AAA"
0.000619881655568974,0.0222915541591885,0.000781813115036148,0.0241564468620615,0.99920118605274,0.994408302369181,0,12892,"AAA"
0.000647789707913463,0.0231762565124215,0.000799212062664521,0.0243712809798153,0.999164953668802,0.994154675681612,0,12893,"AAA"
0.000937643341755647,0.0270952360061376,0.00112080781504634,0.0287898916490664,0.998796758399768,0.991577308798375,0,12894,"AAA"
0.000674899653455439,0.0230581026470579,0.000873124612113702,0.0257823207221587,0.999129337708939,0.993905363962575,0,12895,"AAA"
0.00067046498303002,0.0235804348352383,0.00082137379807889,0.0245846249002298,0.999119384947341,0.993835694631386,0,12898,"AAA"
0.000667942047481058,0.0234319415580495,0.000821897084102684,0.0247273941106796,0.999109983175728,0.993769882230097,0,12899,"AAA"
0.000377392880902953,0.0136583736479681,0.000716481046426705,0.02371232811251,0.999483633228707,0.99638543260095,0,12900,"AAA"
0.000384782560157097,0.0138024967276163,0.00074577007381765,0.0241900788534067,0.999480280634778,0.996361964443449,0,12901,"AAA"
0.000472645127913778,0.0152110163819789,0.000920376940419936,0.02685644043803,0.999375337477751,0.99562736234426,0,12902,"AAA"
0.000407486756027304,0.0143271057420326,0.000792427635812242,0.0248950617860983,0.999438187337635,0.996067311363442,0,12905,"AAA"
0.000424328075275892,0.0145783670409949,0.000822728318370517,0.025335007449127,0.999417616527441,0.995923315692087,0,12906,"AAA"
0.000447340997520006,0.0150396652926673,0.000873613145214095,0.0261238594909218,0.999400616430723,0.995804315015063,0,12907,"AAA"
0.000424879644008679,0.0145799300439133,0.000823105031707772,0.0253472172506498,0.999433388808463,0.996033721659244,0,12908,"AAA"
0.000437098778784917,0.0148891285272516,0.000851169292833564,0.0258383870494241,0.999423713713604,0.995965995995228,0,12909,"AAA"
0.000442264094126571,0.0149830468263136,0.000853871053191954,0.0258880306600283,0.999409556987527,0.995866898912692,0,12912,"AAA"
0.000415869780387004,0.0144494611566085,0.000807084283410386,0.0250943302734764,0.999406690738569,0.995846835169983,0,12913,"AAA"
0.000394437030002138,0.0140248505834838,0.000761113954854527,0.0243675992320801,0.999414955237931,0.995904686665519,0,12914,"AAA"
0.000378215084111258,0.0137694527623335,0.000731937750035059,0.023913830510145,0.999433602697193,0.996035218880351,0,12915,"AAA"
0.000320559978524391,0.0125705987287718,0.000613042293222968,0.0219004842098689,0.999505102962867,0.996535720740067,0,12916,"AAA"
0.000340906891311705,0.0130306827862473,0.00065637983168094,0.0226541443533759,0.9994702759372,0.9962919315604,0,12919,"AAA"
0.000344006289648983,0.013089662614866,0.000662507895569785,0.0227609105629049,0.999474831444624,0.996323820112371,0,12920,"AAA"
0.000332883075792287,0.0128896618947714,0.000641386559696963,0.0223965484058161,0.999463575538961,0.996245028772727,0,12921,"AAA"
0.000342015721033074,0.0131192018735846,0.000662560412166129,0.0227833938600494,0.999448447523734,0.996139132666137,0,12922,"AAA"
0.000342024830788472,0.0130882122427052,0.000646975636944258,0.0225431309515464,0.999462944794402,0.996240613560811,0,12923,"AAA"
0.000318025636625036,0.0126585791777853,0.00060843380407376,0.0218734846690449,0.999483886865925,0.996387208061474,0,12926,"AAA"
0.000326379465011932,0.0127154139068986,0.00062505024000424,0.0221034244617267,0.999460294348474,0.996222060439317,0,12927,"AAA"
0.000348185563187827,0.0129996579303495,0.000655506951505587,0.0226225449779232,0.999436927630972,0.996058493416801,0,12928,"AAA"
0.000375898647617116,0.0136008377641678,0.000717002326681642,0.0236517784138668,0.999418028766589,0.995926201366122,0,12929,"AAA"
0.000575698790612235,0.0202407964185668,0.00107648431873495,0.0271460542209443,0.999149096532393,0.994043675726754,0,12930,"AAA"
0.000581157835139621,0.0202700209180476,0.0010845090141222,0.0271959471996144,0.999145340025865,0.994017380181056,0,12933,"AAA"
0.00033510621150802,0.0126761778335911,0.000624042115750939,0.0220830356031143,0.999476479700588,0.996335357904115,0,12934,"AAA"
0.000413159839068556,0.0140965155937559,0.000764357976702319,0.0244074018292337,0.999379241367136,0.995654689569949,0,12935,"AAA"
0.000419163090874029,0.0150150107523083,0.000965062017799353,0.0270551097895739,0.999333513522729,0.995334594659105,0,12936,"AAA"
0.00037621769152377,0.0142981032696869,0.000897684339366973,0.0258533749054958,0.999347039751851,0.99542927826296,0,12937,"AAA"
0.000475296189764313,0.0160221874147863,0.00110398531984553,0.028803396930083,0.999198063681357,0.9943864457695,0,12940,"AAA"
0.000473175248284944,0.0160624245072177,0.0011341249448206,0.0289816823974787,0.999142604702359,0.993998232916515,0,12941,"AAA"
0.000494625002774417,0.0164900965472187,0.00121288057147504,0.0298349316317031,0.999077497358576,0.993542481510033,0,12942,"AAA"
0.000569195319859786,0.01713096876736,0.00120714058249719,0.0301999490245401,0.998935162200288,0.992546135402014,0,12943,"AAA"
0.000511408963916543,0.016227831613092,0.00107147258026112,0.0285298523849774,0.999038957893411,0.993272705253876,0,12944,"AAA"
0.000541103282491692,0.0166841533670107,0.00113382495141695,0.0293465577607963,0.99904982225343,0.993348755774011,0,12947,"AAA"
0.000526487946724868,0.0164364147415952,0.00109633367214923,0.0288886946324867,0.999091452338323,0.993640166368258,0,12948,"AAA"
0.000504147493503439,0.0161498130534807,0.0010444484536212,0.0283096093042985,0.999216521419314,0.994515649935196,0,12949,"AAA"
0.00055826436949579,0.017019292917764,0.00115000444623153,0.0298849019201371,0.999153229094364,0.994072603660551,0,12950,"AAA"
0.000561168296666368,0.0171077837815796,0.00116718483927315,0.0300677311741129,0.999112045166056,0.993784316162394,0,12951,"AAA"
0.000636695421214245,0.0182847498971076,0.00135695723113869,0.0323183185663764,0.999030417978153,0.993212925847068,0,12954,"AAA"
0.000650010894181934,0.0185770598565078,0.0014320029187973,0.0328651296861903,0.99893990676719,0.992579347370329,0,12955,"AAA"
0.000638982204049639,0.0184159994189973,0.00142122794078711,0.0326204751834317,0.99885848458366,0.99200939208562,0,12956,"AAA"
0.000606012022053092,0.017849958780659,0.00132329922375073,0.0315482641243902,0.998937878009679,0.992565146067756,0,12957,"AAA"
0.000577904152456691,0.0173784958546004,0.00125214780819547,0.0307010486596143,0.998947214548103,0.992630501836724,0,12958,"AAA"
0.000581189242639068,0.0173995576690838,0.00126054215530599,0.0307754343842958,0.998922776163399,0.992459433143791,0,12961,"AAA"
0.000577215499848679,0.0172933567791073,0.0012379587138347,0.0305544012558633,0.998988700800961,0.992920905606724,0,12962,"AAA"
0.000577972050568107,0.017196275159124,0.00122558699948029,0.0304122801721841,0.998976487434079,0.992835412038554,0,12963,"AAA"
0.000610023837796465,0.0178652530989871,0.00133787887282888,0.0316605575947413,0.998918771010196,0.99243139707137,0,12964,"AAA"
0.000559502736207235,0.0170577769516022,0.00120837031892539,0.0301596061043335,0.998975648300097,0.992829538100682,0,12965,"AAA"
0.000489426799015713,0.0158962756677298,0.00103040653206229,0.0279840210097956,0.999117909222511,0.993825364557578,0,12968,"AAA"
0.000427231584669228,0.014894586120857,0.000889447674890493,0.0261597425306068,0.999254560666779,0.994781924667456,0,12969,"AAA"
0.000427640520306816,0.0149116954425806,0.000891771806549189,0.0262276699676437,0.999251672680818,0.994761708765727,0,12970,"AAA"
0.000448611194062032,0.0151651947438188,0.000927821839916608,0.0266423112778884,0.999229198632783,0.994604390429478,0,12971,"AAA"
0.000426567153685613,0.0147882144747807,0.000881793822351463,0.0259739064379014,0.999223990420047,0.994567932940329,0,12972,"AAA"
