"beta0","beta1","beta2","tau","TIME_PERIOD","Type"
3.24910963782789,-3.06429405626339,-4.88220272182014,23.8773833712957,15798,"AAA"
3.25850331462942,-3.06470301284223,-4.97287680833906,24.5082491413023,15799,"AAA"
3.08031608936517,-2.88979224691213,-4.72009315094039,24.8533426340257,15800,"AAA"
3.02275638505258,-2.83315917354144,-4.62121267112748,24.389264311296,15803,"AAA"
3.05266636684309,-2.88203432200321,-4.55949464954444,24.125596937013,15804,"AAA"
3.11227389309022,-2.94893183737882,-4.54936502651746,23.8378707034969,15805,"AAA"
3.13724144892657,-2.96260033528167,-4.6422162381122,24.0896045304552,15806,"AAA"
3.15690002228139,-2.98168820932982,-4.70277772884253,24.4771762208738,15807,"AAA"
3.1475386766269,-2.96148972084659,-4.71025154966051,24.6101247974152,15810,"AAA"
3.15782580561268,-2.9834250371026,-4.67547214948989,24.7989252451183,15811,"AAA"
3.17756295066616,-3.00494345738478,-4.73882619536163,24.9325093309617,15812,"AAA"
3.17070583104381,-3.00101918481473,-4.75637755984276,25.1910590645965,15813,"AAA"
3.17929334696494,-3.0023371930824,-4.73031545781063,24.9780383740482,15814,"AAA"
3.14879228813321,-2.97655628001402,-4.75596741181683,25.208065749398,15817,"AAA"
3.13333921533858,-2.96569807018825,-4.70230452987163,25.1370615704502,15818,"AAA"
3.11263532313291,-2.9379075181161,-4.74751751718051,24.8213289884305,15819,"AAA"
3.0840986531601,-2.91974052292229,-4.66062760733791,24.6474798694991,15820,"AAA"
3.07772648476157,-2.90786728832742,-4.68468965801214,24.7159961500525,15821,"AAA"
3.03845077953543,-2.87394583685235,-4.63913960891165,24.6017121473102,15824,"AAA"
3.00648218451519,-2.83974627582771,-4.59540760600802,24.6660334377497,15825,"AAA"
2.95232693436835,-2.77501059933038,-4.63965319559302,24.0606967540899,15827,"AAA"
3.05400814166489,-2.87274760876459,-4.7892323782061,24.15834914004,15828,"AAA"
3.0746010306152,-2.90467307886993,-4.72006673905419,24.3943532606527,15831,"AAA"
3.09364878809223,-2.93344283234412,-4.67536521012366,24.2812573983585,15832,"AAA"
3.07644481196344,-2.91298999276866,-4.6622452984869,24.2045123409634,15833,"AAA"
3.07771652579994,-2.90254672481185,-4.73870492135218,24.1445261754298,15834,"AAA"
3.16262042932376,-3.01766530911119,-4.6751209136311,23.9365963281469,15835,"AAA"
3.1741206987947,-3.00612010912991,-4.77199672985465,23.7911786211321,15838,"AAA"
3.15794388301097,-2.9856194060903,-4.76974570625932,23.7012642589833,15839,"AAA"
3.17026226401861,-2.98878735512093,-4.81271874345148,23.7189241861355,15840,"AAA"
3.1545227389827,-2.97922947301219,-4.84567830255781,24.0151796314888,15841,"AAA"
3.12693768250243,-2.9427752025992,-4.88794778975022,23.8011568518043,15842,"AAA"
3.15187570689598,-2.97083563815437,-4.87297236882419,23.9824980623324,15845,"AAA"
3.23605325821025,-3.05820205967593,-4.89374785149148,23.863969048763,15846,"AAA"
3.18640130294929,-3.01327727875574,-4.86851719513197,24.2715749231776,15847,"AAA"
3.21533907377796,-3.04330679714003,-4.84322983439259,24.1473980544638,15848,"AAA"
3.18932195041725,-3.02520163947889,-4.72429320216071,23.8799285066431,15849,"AAA"
3.23324747671561,-3.07373888624727,-4.76198293760052,23.8388205855424,15852,"AAA"
3.25387121090849,-3.09742993590082,-4.78570378934034,23.5303617947392,15853,"AAA"
3.26911735473107,-3.11890162655494,-4.62598294047482,23.4317300009232,15854,"AAA"
3.24936571257301,-3.10256021513299,-4.53677113350911,23.5315485075981,15855,"AAA"
3.28804749680462,-3.14025322274023,-4.63301391709147,23.5568734024457,15856,"AAA"
3.30282456537741,-3.15554144194646,-4.57095643458002,23.5714447560996,15859,"AAA"
3.30180903381747,-3.15419076496206,-4.53532869729464,23.4819139051046,15860,"AAA"
3.28766377474684,-3.14353164400731,-4.50261726553188,23.8552280753538,15861,"AAA"
3.32034307251149,-3.18911223549163,-4.35044913895313,23.8633755351351,15862,"AAA"
3.24629128164966,-3.11028612739667,-4.22577290522181,23.5827027271171,15863,"AAA"
3.27193824991173,-3.12898866922185,-4.22042499652676,23.5351670317663,15866,"AAA"
3.26896162061567,-3.15871553564153,-3.96894695011256,22.8794752270651,15867,"AAA"
3.29605942920067,-3.17738270990978,-4.09744781248283,23.1937442637143,15868,"AAA"
3.28154897603714,-3.14617610785683,-4.24003494499922,23.4409691398176,15869,"AAA"
3.25250323773897,-3.10357332341442,-4.32125459066403,23.83680762861,15870,"AAA"
3.29833894019054,-3.15361141741213,-4.37789804789492,24.210381668148,15873,"AAA"
3.32135257862226,-3.18796460590268,-4.27208529945105,24.0659388630853,15874,"AAA"
3.31466830401936,-3.17374495077819,-4.30258619886769,24.1605368111907,15875,"AAA"
3.34189024100441,-3.23473009669515,-3.91345830006428,23.1819282072743,15876,"AAA"
3.36845323957282,-3.25890455188285,-3.93917702990293,22.611957694495,15877,"AAA"
3.42230505282089,-3.32262539315162,-3.74444546896298,21.4414277628924,15880,"AAA"
3.37946147766323,-3.27417250947522,-3.87618275077971,20.9383314937411,15881,"AAA"
3.37935479012289,-3.27007683976993,-4.07171174594429,21.490598703026,15882,"AAA"
3.33417018812633,-3.22588472658057,-4.10241871384098,21.9004424309794,15883,"AAA"
3.35149847148729,-3.24227532748734,-4.08395613510274,21.3605578443593,15884,"AAA"
3.34272316822576,-3.23252801989055,-4.14243220557976,21.595265146627,15887,"AAA"
3.32639765496154,-3.2047867974454,-4.25360788293632,21.5489057400486,15888,"AAA"
3.27676470036738,-3.14832167335091,-4.21259335180387,21.4700061239102,15889,"AAA"
3.30245604157276,-3.17407720597415,-4.4678774029017,21.6895711472106,15890,"AAA"
3.39350810287301,-3.27117876889059,-4.5729048736825,21.2978818992895,15891,"AAA"
3.40223588625619,-3.25244053002888,-4.77505629876585,21.4508986782269,15894,"AAA"
3.34953933258998,-3.19731711607225,-4.72288495940174,21.451304109927,15895,"AAA"
3.37404696200429,-3.22401586501453,-4.7331974500123,21.5822204059776,15896,"AAA"
3.33689443965834,-3.18750728275214,-4.60203593749467,21.7615910076104,15897,"AAA"
3.29378470902309,-3.14033375298261,-4.59767949966903,22.1132509373528,15898,"AAA"
3.11532883655693,-2.96989438444515,-4.39940249267771,22.0804007514782,15901,"AAA"
3.1313144266673,-2.98146737958525,-4.4771731254473,22.1372167644533,15902,"AAA"
3.12493207170085,-2.97629890995841,-4.50532103633652,22.2009519247414,15903,"AAA"
3.1262836469116,-2.9742479061035,-4.53751314642655,22.3608503690705,15904,"AAA"
3.15220355641124,-2.97563587819439,-4.65968039843389,22.6456569358638,15905,"AAA"
3.12222157996248,-2.96305419717724,-4.50831338265935,22.696817814828,15908,"AAA"
3.13293189635015,-2.98547742042423,-4.3157874095927,22.5835045829198,15909,"AAA"
3.14237365259573,-3.00672989125806,-4.24126934146372,22.0209525838224,15910,"AAA"
3.1892578104274,-3.05435925126024,-4.33134693209229,21.7919474114228,15911,"AAA"
3.21292201070184,-3.09185227853036,-4.33036259499719,22.0914659747266,15912,"AAA"
3.1964753330759,-3.08290300174824,-4.28432714001152,21.8111553281124,15915,"AAA"
3.19091905074768,-3.08082311003833,-4.27168173336686,21.8772097191415,15916,"AAA"
3.18277893988901,-3.07268546085701,-4.24208878287751,21.6330951942099,15917,"AAA"
3.13749518415618,-3.01777933918817,-4.20524488820744,21.442027845667,15918,"AAA"
3.13585169226656,-3.00888234716502,-4.24897210182764,21.5070340392761,15919,"AAA"
3.18753583047299,-3.05882116102502,-4.30303260302227,21.6249138746492,15922,"AAA"
3.1864901620635,-3.07131963202686,-4.22444950640153,21.5613131168954,15923,"AAA"
3.1676155321922,-3.03861505095942,-4.23707455204315,21.3952100227624,15924,"AAA"
3.17492310173885,-3.05004394962599,-4.23526888173579,21.5757046561327,15925,"AAA"
3.1648491364818,-3.0267358007876,-4.25548533979907,21.5586937822455,15926,"AAA"
3.18892415217688,-3.06613664468803,-4.25729658477459,21.6624441796339,15929,"AAA"
3.26438005321741,-3.15614853763123,-4.1731094133673,21.3748355514604,15930,"AAA"
3.30933290871988,-3.19082912422072,-4.23283100748685,21.4044066546637,15931,"AAA"
3.36898200601188,-3.25857756352437,-4.2518438853056,21.0899408048258,15932,"AAA"
3.35804153547324,-3.249462454807,-4.27231535265925,21.1152856852323,15933,"AAA"
3.40062840689702,-3.29151637734937,-4.27969274932669,20.8847388497434,15936,"AAA"
3.3556688915617,-3.24697340292923,-4.26444166967981,20.9752885446827,15937,"AAA"
3.40560306210019,-3.29668579702443,-4.27981045169837,20.9270024262582,15938,"AAA"
3.41329833229506,-3.30833203280298,-4.2733281565194,20.7947227336054,15939,"AAA"
3.41049727813658,-3.3087526479155,-4.1176248905829,20.4072788092508,15940,"AAA"
3.35506499787504,-3.25223021744076,-4.16958087588339,20.6081571082837,15943,"AAA"
3.33481752769871,-3.23232595034119,-4.15768447788755,20.8238482472415,15944,"AAA"
3.3331512852026,-3.23011808970105,-4.1509610967711,20.6935424669764,15945,"AAA"
3.35248824464873,-3.24845461700312,-4.20371722838158,20.7908994442418,15946,"AAA"
3.37293182289608,-3.26667549196583,-4.22182829614366,20.7949780237399,15947,"AAA"
3.4006614090118,-3.29694364850905,-4.19652023792194,20.7304583082682,15950,"AAA"
3.41189755307017,-3.30725215113855,-4.22609969627543,20.6253677305511,15951,"AAA"
3.41538613343837,-3.31154680988751,-4.19388771785148,20.615626376432,15952,"AAA"
3.45791465559859,-3.35432464432835,-4.12342437266407,19.7348044311997,15953,"AAA"
3.40876519669171,-3.30271433157827,-4.22483598852109,20.1705469161276,15954,"AAA"
3.44760193982459,-3.3394454469869,-4.26863131676934,20.3286881171076,15957,"AAA"
3.51374440045668,-3.40644721866161,-4.29608221692234,19.8822626082882,15958,"AAA"
3.50997717596543,-3.40203029795221,-4.35417821002524,20.311159866107,15959,"AAA"
3.47168204657422,-3.34716001175309,-4.41154299330457,20.6557092087031,15960,"AAA"
3.44751046276867,-3.33401054988685,-4.32905694626979,20.7126911306283,15961,"AAA"
3.44343302189838,-3.31365853152203,-4.39018110761035,21.0959674421025,15964,"AAA"
3.46040951473642,-3.34462246333916,-4.3600719226432,20.9163963471802,15965,"AAA"
3.48788967612848,-3.37821947317349,-4.34250236916816,20.8041190341101,15966,"AAA"
3.50912925291602,-3.38446792295693,-4.53326377944715,21.5448700362383,15967,"AAA"
3.55619888314274,-3.4367847492925,-4.53082669837119,21.5716225810201,15968,"AAA"
3.52562748261944,-3.40424554211838,-4.57201112662572,21.5531646841925,15971,"AAA"
3.45756543561907,-3.34229459064128,-4.50575890995673,21.8090870261421,15972,"AAA"
3.3931761752719,-3.2744393420431,-4.37475176497283,21.7060684056324,15973,"AAA"
3.3789341671415,-3.26693609963121,-4.34475357143644,21.6507012908878,15974,"AAA"
3.34228602687739,-3.2249942855384,-4.38631877727376,21.7733244423674,15975,"AAA"
3.3388208219913,-3.21369145538696,-4.36598042497351,21.7753934726341,15978,"AAA"
3.35490590186291,-3.23732028753532,-4.39162092278792,21.8397707638035,15979,"AAA"
3.36766144869484,-3.2433035140018,-4.42933972333572,21.8313622246969,15980,"AAA"
3.39285954633537,-3.27784133863317,-4.43329506514645,21.7820953581289,15981,"AAA"
3.45953808419605,-3.33500437057864,-4.51733888638366,22.024205244705,15982,"AAA"
3.44309922235833,-3.30601899105588,-4.57123615684382,22.2193402311524,15985,"AAA"
3.4549270219227,-3.30784408106632,-4.53801428237528,22.2124439204121,15986,"AAA"
3.43930035775832,-3.28853144075384,-4.52937995302216,22.18223038462,15987,"AAA"
3.49379433753893,-3.34946357898306,-4.57352732320199,21.9071581011499,15988,"AAA"
3.48881432649638,-3.35168874717818,-4.58469641318239,21.8820554039955,15989,"AAA"
3.51032971379662,-3.36801676767093,-4.62596680661869,21.967916755892,15992,"AAA"
3.52300183145978,-3.38777474457909,-4.6028939693323,21.9009381810582,15993,"AAA"
3.55137129705531,-3.4210208587226,-4.52311447540993,21.6711149658494,15994,"AAA"
3.51599188950882,-3.36977283801335,-4.63018957301862,21.7029804874943,15995,"AAA"
3.49516429548159,-3.34380677862813,-4.66512679679,22.0895252998156,15996,"AAA"
3.48928654750223,-3.33523430319465,-4.64209328855525,22.0594650960843,15999,"AAA"
3.4411592132728,-3.27656179290831,-4.67254840852182,22.1099678956884,16000,"AAA"
3.44969115956475,-3.289421757356,-4.67833411497599,22.5062800455221,16001,"AAA"
3.42882295251234,-3.26153833314376,-4.62918721265359,22.6413016430965,16002,"AAA"
3.40650130061811,-3.23770102778165,-4.5575094977474,22.4657664985532,16003,"AAA"
3.39302909390589,-3.22238811831814,-4.54531487660662,22.5661905157305,16006,"AAA"
3.41126332438189,-3.24971147427182,-4.54323384766079,22.7555154514763,16007,"AAA"
3.40101727778475,-3.23744244773875,-4.61735508726007,22.9363932235477,16008,"AAA"
3.37870557194821,-3.19512027259479,-4.7778690618344,22.8309883985272,16009,"AAA"
3.41474094572463,-3.21701668194856,-4.89817025223291,22.913930961157,16010,"AAA"
3.38796544746473,-3.19419965162208,-4.86240689684578,22.8829027756275,16013,"AAA"
3.41982996538676,-3.24599768697693,-4.71169923142477,22.6789773295771,16014,"AAA"
3.43862111792906,-3.28924864096127,-4.68843135294342,22.7334232062355,16015,"AAA"
3.45103277531244,-3.26942346433461,-5.00691180756781,22.9473381027594,16016,"AAA"
3.47234611662588,-3.30437186774627,-4.91345799702732,22.492374047951,16017,"AAA"
3.45323922864285,-3.27439720225906,-4.9230294585386,22.3933419207496,16020,"AAA"
3.52429768446799,-3.33184879473702,-5.07460482473715,22.3205407024368,16021,"AAA"
3.51568409342687,-3.3183256659724,-5.13849856978232,22.5199850209879,16022,"AAA"
3.48608369940713,-3.29140372468588,-5.05620819084393,22.8214280041794,16023,"AAA"
3.47844769661468,-3.28915481268619,-5.00122904412128,22.8321971560315,16024,"AAA"
3.45596315095234,-3.2537013947036,-5.01711014516686,22.7979485871731,16027,"AAA"
3.46271965729973,-3.27532504858359,-4.96676730891299,22.8005160371466,16028,"AAA"
3.46842438307282,-3.27095904178086,-4.98698917968386,22.6177149838735,16029,"AAA"
3.50800577913994,-3.30240449265464,-5.06094745366251,22.3524911257792,16030,"AAA"
3.4696998728627,-3.25317090977024,-4.9716834017226,22.4630652789693,16031,"AAA"
3.42493003406576,-3.22780836278817,-4.88142684519721,22.5951078169925,16034,"AAA"
3.42125278832455,-3.22525039678624,-4.8981045706679,22.585795526267,16035,"AAA"
3.42991483063092,-3.21406813283394,-4.9432588747505,22.5413610326892,16036,"AAA"
3.41813529570712,-3.19916488092103,-4.9470605744061,22.5360165272471,16037,"AAA"
3.41003657985216,-3.19049146233973,-4.93562058865714,22.4468607056064,16038,"AAA"
3.41199856083134,-3.18624801066876,-4.93303407148933,22.040519640648,16041,"AAA"
3.4154950208607,-3.17046119208536,-4.97494262667702,22.1170860998783,16042,"AAA"
3.44955943461347,-3.20186610081175,-4.96038544286648,21.9153852264819,16043,"AAA"
3.48984844476868,-3.26624485904969,-4.81157241070512,21.8958098809606,16044,"AAA"
3.46366183066981,-3.22590259047715,-4.77127106115328,21.5614326626868,16045,"AAA"
3.46030491799522,-3.20513982216565,-4.79436394964374,21.7743531808025,16048,"AAA"
3.46766283177903,-3.22660732060623,-4.76180169141322,22.0003184681349,16049,"AAA"
3.45865136122335,-3.18171117814318,-4.78454253626205,21.8993760072748,16050,"AAA"
3.4462718866174,-3.16576821336571,-4.70190502942847,21.8234029655699,16051,"AAA"
3.43397300857495,-3.16044261976663,-4.66539353976826,21.7747586992966,16052,"AAA"
3.42842560914784,-3.13680235699886,-4.70606710953847,21.7201780119663,16055,"AAA"
3.43223915938232,-3.13759109272363,-4.75636900209271,21.6757328066295,16056,"AAA"
3.40194186715904,-3.1254925018892,-4.67374712468968,21.379387404427,16057,"AAA"
3.42903841272268,-3.18870675195175,-4.62705721984326,21.1806668062005,16058,"AAA"
3.42698968963634,-3.17973875643935,-4.62708199935919,21.0450607991591,16059,"AAA"
3.42457769420676,-3.20037457703427,-4.60604489022877,20.9868198531718,16062,"AAA"
3.42365431096621,-3.19864713256524,-4.61364305445011,20.9506049022294,16063,"AAA"
3.48949906052295,-3.26750867807225,-4.63498983940119,20.6321748491123,16066,"AAA"
3.49180991182141,-3.29359092350362,-4.65844134734868,20.5240928036842,16069,"AAA"
3.48852505873284,-3.29210929011618,-4.67621825819465,20.4219680256566,16070,"AAA"
3.51003564398346,-3.29066785891508,-4.72639748059983,20.5888645811544,16072,"AAA"
3.54045438914541,-3.33868779444889,-4.73213138247581,20.9394410381745,16073,"AAA"
3.50964998234477,-3.29298696869906,-4.74505128804155,21.0778346168781,16076,"AAA"
3.49761391245831,-3.27946072837491,-4.707218696047,21.2990719184416,16077,"AAA"
3.49856732621851,-3.28703489534991,-4.6827904464157,21.341329806563,16078,"AAA"
3.50376113308816,-3.28512477251213,-4.71372970544046,21.1058614270697,16079,"AAA"
3.52357311747654,-3.29282375034883,-4.841019636362,21.5745673572167,16080,"AAA"
3.49270414448493,-3.26958549750282,-4.79501353340475,21.7360863610409,16083,"AAA"
3.48321360499196,-3.24631981558808,-4.75708459317483,21.8693708804936,16084,"AAA"
3.48737878776577,-3.2445035273649,-4.71562234337279,21.7274512259759,16085,"AAA"
3.46458104387388,-3.20617728100265,-4.79412415696534,22.0402096246158,16086,"AAA"
3.45439495249501,-3.20354114735477,-4.82090899471249,22.0607360363602,16087,"AAA"
3.40872882335426,-3.1349471117805,-4.84129314168429,22.0554479385024,16090,"AAA"
3.39915810764487,-3.14160245835931,-4.80320085175405,21.9193372997194,16091,"AAA"
3.41735942237844,-3.16725765927327,-4.78180186873803,21.8103878399921,16092,"AAA"
3.37860817318568,-3.12726624924145,-4.75203675882758,22.0642303641063,16093,"AAA"
3.34061459246502,-3.10011653864367,-4.76311067405399,22.1804650944833,16094,"AAA"
3.32614735153289,-3.06329132246554,-4.75793561996215,22.0864533743673,16097,"AAA"
3.33339374544281,-3.07834909276511,-4.7696817657648,22.0277525717949,16098,"AAA"
3.31368446879568,-3.05835420627172,-4.79246914367786,22.1265912102104,16099,"AAA"
3.2968514093865,-3.02745903598751,-4.89385046402696,22.0052348555252,16100,"AAA"
3.26630605904695,-3.02879525162091,-4.89102541949062,22.2479395529487,16101,"AAA"
3.26632975100332,-3.00570794242606,-4.94658604025855,22.3810718599439,16104,"AAA"
3.26788299044814,-3.00932338127283,-4.93850630710707,22.3572349836556,16105,"AAA"
3.25490583422488,-2.99168388139612,-4.9238339023495,22.3179912093898,16106,"AAA"
3.28766523154626,-3.01986925590196,-4.81804208645672,22.220521261895,16107,"AAA"
3.28317263219234,-3.00895488542738,-4.93869372055948,22.2719036505364,16108,"AAA"
3.30902418493997,-3.05036492934342,-4.89641559003828,22.4630783464928,16111,"AAA"
3.31445210869637,-3.05575187949432,-4.90179184441187,22.3170078781541,16112,"AAA"
3.31506105111342,-3.05301115780903,-4.94079365004672,22.114872065528,16113,"AAA"
3.30623196163745,-3.03971450028945,-4.98554876059569,22.2741427955103,16114,"AAA"
3.31873798750097,-3.06236499633341,-4.93450940400236,22.3214555294621,16115,"AAA"
3.34171323224473,-3.0789081355217,-4.98043917865539,22.4201453535162,16118,"AAA"
3.36840261791134,-3.09496462995836,-5.02388187713462,22.8019981759713,16119,"AAA"
3.34696674940753,-3.081501800976,-5.00826133674462,22.8158592472889,16120,"AAA"
3.35677742269553,-3.10508662884933,-4.94711320819207,22.6676286928083,16121,"AAA"
3.34627032060002,-3.07733409095773,-4.98465320843962,22.7545250979771,16122,"AAA"
3.3685180162972,-3.10040905692055,-4.96885432194109,22.7540536311661,16125,"AAA"
3.32172289967603,-3.03226049314156,-4.9630632025237,22.6891899622459,16126,"AAA"
3.26364794967947,-2.96759953612577,-4.98614593396041,22.5994251596903,16127,"AAA"
3.22014943904163,-2.92923665184396,-4.97557154433827,22.8911921847689,16128,"AAA"
3.23702255808917,-2.9596949494511,-4.75338500282251,22.5364139179187,16129,"AAA"
3.19050820926125,-2.9066425015065,-4.77547660062455,22.8435250324635,16132,"AAA"
3.21053240782572,-2.93273244931538,-4.83331911912457,22.6371170241252,16133,"AAA"
3.22114823273895,-2.9603259438397,-4.79060459124796,22.6223512491183,16134,"AAA"
3.24154900791665,-2.95688627504778,-4.71962405915307,22.5345468334164,16135,"AAA"
3.24266934906251,-2.93481560966589,-4.71022576602196,22.5009778768768,16136,"AAA"
3.21731594530193,-2.88233127150315,-4.78280512321779,22.6534872964724,16139,"AAA"
3.28086197462847,-2.95656171484498,-4.84131495844776,22.7424518844821,16140,"AAA"
3.24283389348288,-2.92302417216316,-4.81760048184082,23.1015156193684,16141,"AAA"
3.23065074011289,-2.91044306152126,-4.81713601280406,23.3253952871563,16142,"AAA"
3.20879943341984,-2.8930374371737,-4.81347773943582,23.5029837276642,16143,"AAA"
3.22531204095397,-2.89265332827104,-4.83080668302673,23.486543925628,16146,"AAA"
3.22430487987353,-2.86936724701162,-4.86496668752104,23.2697129042155,16147,"AAA"
3.24473891325921,-2.90967813937232,-4.8051415345088,23.1902102901579,16148,"AAA"
3.24469799680985,-2.91797495880924,-4.62754304923638,22.7751754632644,16149,"AAA"
3.22656878686672,-2.89137072872768,-4.62565542749182,23.0087541995365,16150,"AAA"
3.19759000623285,-2.86561655202701,-4.63993193848684,23.1262919146561,16153,"AAA"
3.18045793724154,-2.8629372271989,-4.66556786779016,23.0256918115186,16154,"AAA"
3.18237520043432,-2.8643262403913,-4.73784500141302,23.1647824145271,16155,"AAA"
3.17241498993022,-2.85313428337017,-4.80818474104808,23.1721033068519,16156,"AAA"
3.15419349975423,-2.84738610522922,-4.71827228459322,22.9629338229269,16157,"AAA"
3.16923937209171,-2.86897644107615,-4.65056313329281,22.8963515632012,16160,"AAA"
3.18274863183498,-2.87881924131716,-4.6553945570799,22.9874019180531,16161,"AAA"
3.21074130245621,-2.90345813611936,-4.65965591774918,22.870514894212,16162,"AAA"
3.22128229215652,-2.89929053713771,-4.71000954293648,22.935258747272,16163,"AAA"
3.19686596365726,-2.86757037819278,-4.779929300829,23.2176375822994,16164,"AAA"
3.18014618980791,-2.86810827504494,-4.75333942232258,23.3407117464084,16167,"AAA"
3.19418552638289,-2.88745947351604,-4.70915247039165,23.2450819980072,16168,"AAA"
3.17417043777462,-2.89959420012431,-4.54720546287478,23.0899007986755,16169,"AAA"
3.15713874537032,-2.88174573134361,-4.58592324653316,23.454482275557,16170,"AAA"
3.11091905525727,-2.81102507548137,-4.61516438224963,23.4075833881736,16171,"AAA"
3.10393958987723,-2.80556720449746,-4.60307975923625,23.2617408094628,16174,"AAA"
3.10548585700936,-2.80900789657926,-4.62333950629939,23.345124503763,16175,"AAA"
3.07344435101035,-2.78649918962395,-4.57915903192358,23.4275285621551,16176,"AAA"
3.08359899713909,-2.83289830574688,-4.42888622588277,23.5798605775809,16177,"AAA"
3.1152785729855,-2.85073708939885,-4.43755686532682,23.4377033204293,16182,"AAA"
3.08792488665443,-2.8087730353451,-4.40788927922581,23.2822357897783,16183,"AAA"
3.06673426130745,-2.78101636656951,-4.40191792039668,23.3591525703801,16184,"AAA"
3.02111192829007,-2.74907296308462,-4.32451456512896,23.4279371867723,16185,"AAA"
3.02241498831582,-2.75730858950069,-4.26843416162368,23.2766948066832,16188,"AAA"
3.06464228540188,-2.81757015455268,-4.36882438915021,23.2686335221246,16189,"AAA"
3.05494606737445,-2.79863923977861,-4.43480021717676,23.4502852028214,16190,"AAA"
3.04321890181967,-2.7741670375819,-4.48860082730207,23.4186533073323,16192,"AAA"
3.02578772147489,-2.74816800592858,-4.51949561583365,23.3833437481168,16195,"AAA"
3.03639034397997,-2.74252645724267,-4.50521777186137,23.4990101571199,16196,"AAA"
3.03463912793687,-2.76584847628389,-4.40485104993605,23.3002971149883,16197,"AAA"
3.04291166842212,-2.77423311357715,-4.5247419432177,23.5688735083737,16198,"AAA"
3.08237521737192,-2.81583616956324,-4.61206731135024,23.8177213359016,16199,"AAA"
3.08897716953376,-2.80166267127707,-4.64259139120021,23.7219378776794,16202,"AAA"
3.06216780708239,-2.76607446296895,-4.73010774909658,23.7172043221428,16203,"AAA"
3.01444422029456,-2.72597378336178,-4.71830645447797,24.0098014694998,16204,"AAA"
2.96901355700697,-2.68669869599111,-4.71525515262431,24.1439852729354,16205,"AAA"
2.9572184251462,-2.67764764559328,-4.629332172209,24.0242194373981,16206,"AAA"
2.96200019623138,-2.70537718303042,-4.59510696903476,23.9821902922408,16209,"AAA"
2.98778898784089,-2.69854443256914,-4.72007969898837,23.6564250632552,16210,"AAA"
2.99881631873084,-2.71687999777085,-4.68425165900297,23.5192097870328,16211,"AAA"
2.97328996669469,-2.72122679844224,-4.63142263793765,23.7789124548772,16212,"AAA"
2.98610709300801,-2.71718130991615,-4.70727645344506,23.7128834586078,16213,"AAA"
2.98386472105851,-2.74201043908631,-4.66533308392772,23.8652268186805,16216,"AAA"
2.98720159981445,-2.71569169547158,-4.7743388372038,23.9616733663866,16217,"AAA"
2.95186796314005,-2.70682439208002,-4.67912412210176,24.439383987553,16218,"AAA"
2.96728065960548,-2.73594014555579,-4.63745881003718,24.6897199303955,16219,"AAA"
2.99649431847364,-2.76645548448943,-4.62706160547971,24.6075983446795,16220,"AAA"
2.97806775569671,-2.73695606459161,-4.68682422084779,24.2644394998275,16223,"AAA"
3.01889267466142,-2.77911565414477,-4.68242536261053,23.831934626791,16224,"AAA"
3.02456589289155,-2.81732102253393,-4.6595875978608,23.6424793184292,16225,"AAA"
3.06836707095312,-2.85759842868069,-4.75678622765713,23.9258303710196,16226,"AAA"
3.09505609921167,-2.82142963953726,-5.03748221632021,25.2559390206523,16227,"AAA"
3.08230186201788,-2.85240970484318,-4.84785503829663,25.3043610720417,16230,"AAA"
3.08235936900421,-2.88212216884721,-4.75022945421655,24.9310325507233,16231,"AAA"
3.07960504892203,-2.88029844957526,-4.79968209429222,24.7366995376377,16232,"AAA"
3.12555563958539,-2.91673716641636,-4.93923035475744,24.8262989946125,16233,"AAA"
3.08851118469169,-2.90201448952262,-4.84737851993818,24.7773841642591,16234,"AAA"
3.06453846069872,-2.86829773856007,-4.84622850994305,24.9713474374578,16237,"AAA"
3.07596043753849,-2.86719280101949,-4.85275608501942,24.4870686132488,16238,"AAA"
3.06526221417515,-2.8741791644032,-4.80005917649572,24.7109805446103,16239,"AAA"
3.03615862407709,-2.83925383189321,-4.80313378536648,25.506371144033,16240,"AAA"
3.07423532851062,-2.87587960538493,-4.80804657771178,25.2448653027426,16241,"AAA"
3.06491190251094,-2.88396853969242,-4.79022822016564,25.5825822939775,16244,"AAA"
3.07274573275415,-2.8925726203392,-4.77845285740543,25.6603316866524,16245,"AAA"
3.02294703668492,-2.83399858676893,-4.77057503844938,25.9628894984534,16246,"AAA"
2.96528863572163,-2.78816959714834,-4.66236284400028,26.0258510582887,16247,"AAA"
2.96068923466215,-2.78560021764679,-4.59862916718193,25.9858432916357,16248,"AAA"
2.96645398687765,-2.78351564787637,-4.62309220834156,26.0039817190481,16251,"AAA"
2.98843261927639,-2.79647296115233,-4.73718669255343,26.1448137040569,16252,"AAA"
3.01101192798248,-2.8088982304042,-4.76630512304185,25.9128289192185,16253,"AAA"
3.06172810532054,-2.86600459601826,-4.85313873493041,25.8480452117129,16254,"AAA"
3.01800837674438,-2.81532976988613,-4.8430497850369,26.153998101145,16255,"AAA"
3.02392668925437,-2.82014575297305,-4.83842468378115,26.1744921654986,16258,"AAA"
3.00356261031614,-2.8076777223886,-4.80900236366701,26.6291043886224,16259,"AAA"
2.98918578698927,-2.7989597399573,-4.7578197732292,26.6521665373657,16260,"AAA"
2.9386921817417,-2.75072628584182,-4.70114193435209,26.7208100847414,16261,"AAA"
